Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2003,20,1356,83,1206,74,H,0,32,55,6,18,13,18,8,21,9,16,8,2,16,27,59,4,14,16,21,13,18,10,16,9,0,20
2003,20,1364,84,1147,69,N,0,27,42,9,12,21,23,7,13,17,18,5,4,24,20,41,2,5,27,35,12,9,4,17,7,5,21
2003,20,1374,87,1395,84,H,1,31,68,2,17,23,38,15,31,18,19,9,9,20,31,73,7,26,15,21,15,33,16,23,10,2,32
2003,20,1376,71,1190,66,H,0,27,73,4,14,13,23,21,24,19,19,18,5,15,25,57,7,16,9,14,9,32,16,29,12,4,22
2003,20,1380,52,1311,36,H,0,19,54,5,18,9,12,8,32,12,14,7,5,16,14,61,1,15,7,16,19,28,10,14,8,0,13
2003,20,1390,79,1349,62,H,0,29,64,14,27,7,9,12,28,21,11,4,3,12,24,59,7,21,7,11,10,24,15,13,5,1,17
2003,20,1393,81,1434,66,H,0,25,58,7,18,24,35,11,26,19,13,10,4,18,23,63,4,18,16,23,17,26,13,20,10,3,25
2003,20,1401,70,1411,55,H,0,26,58,6,16,12,19,11,30,21,15,6,1,19,19,56,8,23,9,16,12,25,19,20,5,6,22
2003,20,1405,58,1243,50,N,0,16,44,6,18,20,23,9,20,7,25,9,2,15,19,42,5,16,7,11,5,16,11,24,9,1,18
2003,20,1409,80,1410,50,N,0,33,59,4,12,10,15,8,29,20,13,8,1,13,20,56,3,11,7,13,10,22,10,19,4,0,15
2003,20,1412,92,1151,81,H,0,33,60,12,22,14,19,10,16,21,16,15,5,23,24,50,7,20,26,34,15,20,14,24,7,3,18
2003,20,1424,69,1340,54,H,0,23,60,6,16,17,22,11,29,10,13,12,8,18,19,57,4,19,12,16,11,28,16,20,1,3,16
2003,20,1435,68,1105,40,H,0,22,53,4,17,20,29,17,31,17,26,13,6,23,11,57,4,14,14,17,14,17,4,28,16,3,25
2003,20,1439,65,1276,53,N,0,22,53,7,13,14,22,17,22,11,10,4,7,21,15,55,3,18,20,27,19,19,8,9,5,7,20
2003,20,1462,93,1197,64,H,0,32,68,6,20,23,27,23,27,20,19,10,4,12,23,57,9,25,9,12,8,15,9,21,6,1,19
2003,21,1104,80,1292,65,H,0,27,59,8,24,18,23,10,24,16,13,10,6,13,25,66,7,23,8,10,17,25,11,21,6,2,20
2003,21,1111,103,1150,100,H,3,37,65,12,24,17,24,6,38,20,27,14,5,22,33,83,17,45,17,26,16,25,20,20,13,0,19
2003,21,1140,66,1382,57,N,0,20,50,4,15,22,27,13,33,9,18,6,5,23,18,64,6,17,15,22,16,20,7,11,8,2,24
2003,21,1163,67,1203,55,H,0,21,59,7,17,18,29,18,27,15,16,11,14,21,21,68,6,24,7,13,24,22,10,20,5,6,25
2003,21,1166,99,1237,52,N,0,36,65,15,25,12,16,10,23,24,11,9,3,18,18,52,1,14,15,23,12,21,10,23,6,1,18
2003,21,1180,71,1335,62,A,0,22,53,6,17,21,25,13,25,14,15,6,2,22,19,52,9,31,15,20,10,21,10,15,5,1,20
2003,21,1181,95,1172,80,H,0,30,67,6,19,29,38,16,29,19,21,11,10,20,29,64,8,22,14,18,9,25,18,24,11,3,28
2003,21,1182,86,1452,82,H,0,28,52,4,11,26,37,13,25,12,17,1,2,18,32,67,9,24,9,17,13,19,16,9,3,6,29
2003,21,1192,76,1119,54,H,0,25,53,13,33,13,16,5,25,15,12,4,1,19,19,51,8,24,8,13,9,25,14,19,5,2,19
2003,21,1207,80,1241,60,H,0,31,71,6,14,12,21,18,31,20,11,8,4,20,21,52,4,13,14,25,5,27,16,16,6,6,20
2003,21,1211,71,1428,52,N,0,16,35,6,15,33,43,11,18,13,15,10,1,24,21,46,5,14,5,18,15,13,14,21,9,3,32
2003,21,1214,82,1442,59,H,0,33,63,5,16,11,17,13,18,22,16,16,2,17,24,48,3,15,8,13,7,21,9,25,8,1,17
2003,21,1231,84,1269,71,N,0,28,64,12,26,16,25,18,33,18,19,3,8,20,27,67,2,18,15,25,12,24,10,10,11,4,25
2003,21,1239,82,1212,68,N,0,26,60,4,18,26,31,17,32,12,17,3,2,17,27,67,8,20,6,14,11,19,16,13,3,0,24
2003,21,1243,82,1276,71,N,0,27,46,5,9,23,32,5,29,16,18,5,8,22,25,64,7,20,14,21,15,18,11,14,7,7,26
2003,21,1246,82,1113,65,N,0,29,57,8,21,16,26,13,27,15,17,8,8,20,23,63,4,18,15,24,18,21,11,15,5,2,22
2003,21,1258,88,1170,55,H,0,31,65,5,11,21,29,16,29,18,12,10,6,25,15,49,4,18,21,35,13,25,9,22,7,4,25
2003,21,1260,88,1133,84,H,0,29,64,11,24,19,23,12,23,13,11,8,2,23,25,58,8,21,26,33,12,27,15,13,5,1,25
2003,21,1264,77,1357,62,A,0,32,68,3,11,10,17,18,21,12,10,10,1,15,26,55,2,8,8,14,13,22,18,19,3,5,13
2003,21,1272,78,1115,54,H,0,25,58,4,17,24,34,20,22,19,21,14,10,16,20,55,7,19,7,11,14,17,14,28,12,2,25
2003,21,1280,81,1270,65,H,0,32,67,4,21,13,24,17,22,12,13,15,6,16,23,55,11,23,8,11,13,24,6,25,4,1,17
2003,21,1298,57,1154,51,H,0,19,43,4,15,15,27,8,25,13,13,5,5,16,19,49,7,19,6,13,10,22,11,16,5,1,25
2003,21,1307,60,1322,56,H,0,17,53,4,30,22,24,11,25,5,15,9,1,13,23,57,2,9,8,14,13,25,12,18,9,2,23
2003,21,1321,81,1306,55,H,0,29,56,7,21,16,23,14,20,20,8,8,9,16,19,52,7,23,10,15,13,17,15,16,3,3,22
2003,21,1323,75,1202,50,N,0,26,60,8,12,15,19,11,22,9,13,14,5,13,20,50,1,9,9,12,8,23,13,16,7,6,15
2003,21,1326,58,1164,51,H,0,22,41,7,18,7,10,6,16,16,15,3,2,10,22,41,2,6,5,6,3,14,10,13,5,0,15
2003,21,1332,86,1169,77,H,0,26,60,9,26,25,28,14,15,15,17,10,1,18,31,64,3,11,12,16,16,20,13,23,10,2,24
2003,21,1359,70,1117,61,H,0,20,38,11,24,19,24,6,24,20,22,4,0,24,18,48,3,18,22,30,9,16,12,18,12,2,21
2003,21,1379,80,1238,62,H,0,22,42,4,9,32,46,15,34,13,24,6,3,12,25,69,7,21,5,9,12,13,11,12,16,0,31
2003,21,1383,72,1220,56,N,0,27,55,5,15,13,18,12,19,12,21,14,2,24,22,53,3,21,9,16,15,19,13,27,7,3,23
2003,21,1397,88,1440,56,H,0,31,62,11,26,15,20,15,33,26,14,8,3,15,18,65,3,24,17,20,15,20,11,11,7,2,18
2003,21,1406,67,1288,53,A,0,23,56,2,8,19,27,12,38,9,17,6,4,16,17,66,6,19,13,17,14,25,8,12,6,1,24
2003,21,1407,87,1368,81,A,0,29,64,11,31,18,20,14,24,14,16,5,8,21,29,66,8,24,15,23,17,20,16,15,5,2,20
2003,21,1416,94,1310,69,H,0,32,65,9,17,21,31,13,23,19,9,9,3,22,22,52,4,15,21,29,8,26,13,17,6,2,22
2003,21,1420,57,1259,43,N,0,20,54,2,18,15,20,9,28,9,11,8,5,21,12,55,1,15,18,23,15,27,2,19,7,2,19
2003,21,1422,80,1110,79,H,1,30,60,7,14,13,23,10,27,18,13,7,7,17,30,71,10,23,9,13,15,25,16,12,5,2,19
2003,21,1439,58,1405,45,N,0,21,53,8,21,8,10,9,24,14,9,8,7,16,16,58,6,28,7,15,20,22,10,13,3,4,16
2003,21,1444,70,1200,51,A,0,24,51,4,10,18,26,13,22,11,14,9,1,17,20,47,5,16,6,10,7,18,13,23,9,2,22
2003,21,1450,72,1381,66,H,0,23,56,11,34,15,21,11,28,13,20,5,2,19,24,57,5,21,13,15,6,25,10,15,6,2,22
2003,22,1102,72,1391,43,H,0,26,46,15,28,5,7,5,22,19,9,6,8,13,15,48,2,7,11,15,12,15,5,11,5,0,12
2003,22,1108,67,1431,53,A,0,25,55,5,15,12,21,14,23,13,15,10,4,18,21,48,3,15,8,13,8,21,14,20,5,2,20
2003,22,1120,100,1209,71,H,0,41,60,5,10,13,19,10,28,23,17,12,9,17,27,66,8,19,9,17,16,13,14,17,10,2,16
2003,22,1127,70,1162,42,H,0,21,51,11,27,17,20,11,26,13,16,8,5,27,10,35,1,12,21,31,5,20,4,15,5,1,23
2003,22,1129,74,1226,71,H,1,24,63,11,30,15,21,13,20,18,20,10,4,14,28,58,5,14,10,15,9,28,10,28,10,3,21
2003,22,1130,80,1131,61,H,0,28,61,7,17,17,23,11,27,18,10,10,7,15,23,66,6,21,9,13,19,25,14,16,1,1,18
2003,22,1137,56,1107,53,A,0,20,47,6,16,10,18,12,21,14,18,6,1,15,21,46,7,17,4,8,7,17,9,18,8,1,15
2003,22,1141,74,1229,69,H,0,24,51,9,26,17,21,9,19,15,19,7,3,14,28,53,6,10,7,8,6,19,10,18,5,0,22
2003,22,1147,80,1419,65,A,0,33,66,0,4,14,16,16,20,15,26,14,5,18,25,69,1,9,14,24,26,16,7,29,13,7,22
2003,22,1153,80,1197,53,H,0,28,66,10,23,14,25,15,34,18,14,8,1,24,15,53,7,22,16,29,12,23,5,20,7,2,23
2003,22,1157,68,1354,53,A,0,23,44,4,12,18,23,10,31,11,22,9,1,25,16,46,2,12,19,33,12,12,6,16,9,2,19
2003,22,1159,76,1165,58,H,0,34,63,5,13,3,7,13,26,20,15,8,2,18,21,48,7,14,9,13,4,18,4,18,6,1,15
2003,22,1166,80,1323,75,N,0,31,50,10,17,8,21,9,27,13,21,5,5,19,29,64,6,24,11,20,11,18,13,11,12,2,23
2003,22,1185,99,1352,85,H,0,33,68,8,19,25,38,17,24,19,9,7,3,18,34,62,5,18,12,18,8,26,6,13,4,2,30
2003,22,1186,88,1388,80,H,0,30,51,3,7,25,33,10,13,18,15,10,5,23,30,56,7,13,13,18,16,16,13,22,6,2,28
2003,22,1202,70,1237,62,H,0,24,49,4,13,18,25,10,20,13,13,4,3,16,24,55,4,13,10,15,13,17,11,15,5,1,21
2003,22,1216,81,1254,76,H,0,28,64,4,16,21,34,17,25,18,15,6,3,20,30,62,4,18,12,17,10,23,16,12,7,2,28
2003,22,1221,71,1217,66,A,0,22,55,8,17,19,24,16,27,15,16,13,2,13,23,53,10,18,10,15,8,19,17,15,7,5,17
2003,22,1224,62,1347,58,A,1,25,61,1,7,11,22,13,28,6,15,8,2,21,20,57,3,18,15,24,14,27,10,19,6,1,21
2003,22,1231,76,1211,75,N,0,27,63,12,27,10,16,9,27,18,7,3,6,27,21,54,7,19,26,35,12,31,6,10,2,3,21
2003,22,1233,98,1126,79,H,0,34,60,10,20,20,28,13,23,24,17,9,7,23,29,63,6,12,15,21,14,19,8,17,6,1,22
2003,22,1234,50,1179,49,A,0,19,54,5,19,7,8,12,22,11,15,4,3,14,18,51,8,26,5,7,12,24,11,17,3,1,15
2003,22,1247,70,1248,66,H,0,23,57,8,18,16,24,18,16,15,15,10,2,17,21,52,8,23,16,21,15,21,14,22,9,5,20
2003,22,1251,62,1456,61,H,0,20,48,7,13,15,16,8,22,14,14,4,2,19,20,52,8,17,13,19,13,21,10,11,7,3,18
2003,22,1266,97,1183,74,H,0,40,65,6,14,11,14,11,27,21,13,9,3,16,28,66,9,19,9,12,13,16,16,13,2,3,15
2003,22,1274,78,1401,72,H,0,29,67,6,16,14,24,17,24,19,17,14,4,20,25,60,7,22,15,19,14,29,7,24,3,1,24
2003,22,1283,72,1387,64,A,0,23,54,4,13,22,30,11,31,11,18,8,4,20,24,58,6,16,10,18,8,25,16,17,13,5,26
2003,22,1285,75,1176,47,H,0,32,60,6,17,5,5,8,26,15,11,8,9,23,15,52,3,18,14,25,16,19,8,17,3,2,14
2003,22,1305,64,1362,61,A,0,19,60,5,21,21,35,17,30,11,7,2,4,24,20,54,6,15,15,26,11,29,8,12,1,0,26
2003,22,1313,61,1282,60,H,0,23,50,6,18,9,15,8,20,8,17,6,5,13,22,56,9,21,7,11,16,19,5,17,8,1,13
2003,22,1324,95,1236,68,H,0,32,74,11,22,20,27,23,27,17,13,12,4,24,20,54,8,20,20,26,9,23,15,20,3,3,23
2003,22,1330,72,1144,43,H,0,26,49,4,14,16,24,9,30,17,13,10,2,21,14,45,3,14,12,23,8,19,6,19,3,2,17
2003,22,1331,76,1116,64,H,0,21,51,9,21,25,28,10,28,15,11,3,6,20,21,63,8,21,14,19,17,21,8,14,8,6,24
2003,22,1348,73,1425,71,H,1,25,68,9,21,14,25,16,22,20,13,8,1,16,27,56,9,20,8,10,9,31,14,25,8,6,25
2003,22,1360,86,1417,81,A,1,26,64,9,29,25,36,21,28,18,17,1,3,22,31,69,8,26,11,17,10,23,22,14,7,4,25
2003,22,1378,68,1344,64,H,0,27,57,5,17,9,18,8,30,20,10,8,5,17,25,65,8,27,6,9,13,26,7,11,3,1,18
2003,22,1385,68,1392,57,H,0,28,61,2,13,10,14,16,17,11,15,12,9,21,21,44,3,8,12,20,11,18,13,23,6,1,17
2003,22,1386,70,1145,63,A,0,24,56,6,19,16,19,12,24,13,12,6,4,12,25,62,9,19,4,5,13,21,16,12,7,6,19
2003,22,1403,77,1374,59,H,0,29,63,3,10,16,23,19,27,20,19,8,2,14,20,53,3,14,16,18,7,19,6,18,10,5,21
2003,22,1423,66,1427,52,A,0,26,56,4,13,10,17,13,31,7,22,6,1,22,16,54,4,23,16,21,9,21,3,19,11,2,17
2003,22,1428,69,1269,53,N,0,24,41,5,10,16,27,4,26,15,13,6,0,16,21,54,6,20,5,7,9,18,13,13,6,1,24
2003,22,1434,81,1232,56,H,0,31,64,7,17,12,21,17,25,24,13,10,4,16,20,53,6,21,10,13,10,22,12,22,5,1,19
2003,22,1435,96,1204,60,H,0,37,59,10,16,12,25,10,25,24,15,14,6,18,22,60,6,18,10,15,15,20,8,23,4,5,22
2003,22,1436,62,1171,41,H,0,22,60,7,21,11,17,17,30,16,9,6,3,16,15,50,2,21,9,12,9,22,5,12,3,5,21
2003,22,1438,75,1246,61,N,0,28,59,8,25,11,12,12,29,16,16,4,6,14,25,67,2,22,9,10,13,19,11,10,8,5,15
2003,22,1443,80,1433,73,H,1,27,82,9,31,17,26,23,31,14,10,7,5,14,28,73,8,26,9,15,18,35,10,18,3,9,23
2003,22,1447,81,1135,69,H,0,26,57,11,22,18,21,12,22,16,18,13,5,18,28,61,6,14,7,11,14,20,18,22,6,6,22
2003,22,1454,77,1290,75,H,0,32,62,6,20,7,16,13,21,21,24,10,2,17,26,60,10,21,13,19,12,20,12,25,14,1,22
2003,23,1112,101,1319,66,H,0,38,75,13,28,12,19,17,28,19,15,13,7,13,29,64,6,18,2,7,10,24,18,26,2,2,21
2003,23,1113,83,1428,79,N,1,24,54,3,11,32,57,32,31,10,14,8,9,21,28,67,9,22,14,18,12,23,19,15,6,2,37
2003,23,1124,82,1322,54,H,0,25,71,9,37,23,27,20,29,17,14,13,6,19,19,60,1,11,15,26,18,28,9,23,5,7,20
2003,23,1155,91,1219,65,N,0,33,60,9,20,16,22,13,27,22,14,6,5,20,22,59,5,18,16,21,12,18,8,15,6,0,17
2003,23,1156,74,1182,67,A,0,23,54,9,20,19,22,10,26,17,14,7,2,13,25,57,7,18,10,15,10,22,13,18,6,1,18
2003,23,1158,81,1461,72,N,0,27,62,9,18,18,25,10,29,17,11,6,7,24,25,55,5,16,17,31,8,28,17,13,4,4,23
2003,23,1172,69,1298,61,A,0,29,60,4,13,7,9,15,28,19,19,7,3,19,20,53,7,20,14,21,8,17,10,16,12,1,15
2003,23,1173,64,1191,59,H,0,20,57,5,22,19,26,22,25,9,16,3,3,17,25,54,6,18,3,7,7,20,16,15,5,5,23
2003,23,1178,66,1138,65,H,0,25,54,2,8,14,23,18,18,16,19,5,3,18,23,53,7,16,12,17,12,16,14,15,4,0,23
2003,23,1199,83,1273,47,H,0,35,61,9,21,4,7,7,29,20,17,15,12,18,16,58,3,15,12,16,14,21,7,23,8,3,14
2003,23,1210,83,1208,77,H,0,29,68,7,16,18,23,19,21,16,13,7,1,14,29,59,7,17,12,15,10,22,24,16,6,5,19
2003,23,1214,61,1350,60,H,0,21,48,8,24,11,23,6,25,14,16,9,5,20,25,57,2,10,8,15,12,29,10,17,5,2,21
2003,23,1228,96,1115,43,H,0,37,75,10,27,12,14,24,26,24,16,9,2,12,15,45,3,15,10,15,4,16,10,23,5,2,16
2003,23,1231,70,1438,63,N,0,20,49,8,25,22,34,10,34,10,14,5,4,23,20,57,6,15,17,28,11,28,12,10,8,2,26
2003,23,1237,56,1321,53,A,0,20,50,3,15,13,18,8,25,11,15,11,0,20,19,41,6,15,9,16,2,25,12,18,7,1,16
2003,23,1239,60,1366,47,A,0,15,47,5,18,25,34,16,35,7,23,2,6,18,19,62,3,21,6,16,13,21,13,14,14,2,23
2003,23,1246,80,1211,72,N,0,27,56,5,12,21,29,14,26,19,12,9,4,17,22,60,12,27,16,21,15,19,15,14,5,6,23
2003,23,1268,97,1154,49,H,0,33,64,12,19,19,30,12,26,25,10,16,11,12,17,52,6,22,9,12,11,23,11,30,2,5,21
2003,23,1270,76,1418,74,H,0,24,47,8,16,20,32,13,22,18,19,8,4,23,23,64,7,27,21,25,20,16,11,16,7,1,25
2003,23,1279,74,1106,58,H,0,28,49,4,12,14,18,8,28,18,20,7,5,18,23,59,3,19,9,16,13,15,7,18,12,1,21
2003,23,1292,87,1404,77,H,0,30,56,8,18,19,26,10,33,15,15,7,2,16,29,71,12,36,7,13,15,19,16,14,7,4,18
2003,23,1296,69,1260,67,H,0,25,56,4,16,15,32,23,31,13,26,3,5,17,27,65,3,15,10,12,8,18,12,12,19,7,25
2003,23,1308,75,1160,71,H,0,26,64,13,32,10,16,17,24,21,15,5,2,12,30,66,4,13,7,15,16,26,7,13,3,4,16
2003,23,1309,93,1238,79,H,0,30,62,4,14,29,34,16,28,14,20,6,9,19,29,72,7,18,14,21,16,17,12,15,8,2,27
2003,23,1314,67,1242,56,N,0,27,59,4,18,9,12,7,21,10,13,14,11,12,22,54,2,9,10,16,14,26,11,21,6,3,13
2003,23,1338,69,1384,46,H,0,27,57,5,21,10,16,13,27,21,14,9,9,15,17,52,5,15,7,10,10,21,9,19,5,2,18
2003,23,1339,91,1361,86,H,0,24,54,5,18,38,53,9,25,18,15,9,8,30,26,62,10,24,24,36,13,27,22,21,5,1,36
2003,23,1349,71,1222,53,H,0,26,51,4,16,15,16,8,21,16,19,12,3,21,20,59,3,11,10,16,22,18,6,20,5,6,18
2003,23,1356,83,1161,71,H,0,33,68,5,13,12,21,15,25,14,14,11,3,22,26,53,4,9,15,25,7,26,12,19,5,4,22
2003,23,1365,69,1286,66,H,0,25,60,5,19,14,19,12,30,16,13,7,1,19,20,60,9,26,17,23,12,26,12,11,9,4,19
2003,23,1373,78,1200,69,A,0,29,63,4,16,16,24,19,27,13,21,6,1,25,21,59,5,25,22,30,16,20,7,17,12,5,23
2003,23,1375,77,1128,64,H,0,24,51,10,27,19,28,11,16,17,12,9,4,19,20,48,8,17,16,23,15,22,12,24,4,2,23
2003,23,1379,77,1407,70,H,0,22,54,3,15,30,41,18,33,9,20,9,6,18,26,70,8,30,10,18,16,20,9,15,9,6,25
2003,23,1389,94,1383,85,H,0,31,64,2,11,30,39,18,30,10,20,15,8,33,24,62,7,17,30,44,16,21,18,21,8,4,32
2003,23,1390,69,1196,65,N,0,27,60,6,17,9,17,9,30,16,10,10,6,13,24,61,8,28,9,16,12,28,12,16,6,2,20
2003,23,1400,76,1426,45,H,0,32,63,5,18,7,9,13,29,14,23,18,5,16,18,53,4,10,5,11,10,20,11,29,12,1,14
2003,23,1424,84,1412,75,H,0,29,61,8,21,18,25,17,24,17,22,12,4,16,30,63,7,16,8,11,11,20,19,23,12,3,21
2003,23,1448,73,1463,61,H,0,25,57,6,21,17,23,15,25,12,17,14,5,19,23,55,8,22,7,11,10,21,13,20,9,3,20
2003,23,1455,71,1152,65,H,0,26,55,10,25,9,10,13,17,22,17,12,6,23,20,52,5,12,20,32,15,19,9,19,7,3,15
2003,23,1457,68,1205,66,A,0,23,64,8,30,14,19,12,27,13,12,9,2,19,23,54,8,24,12,21,8,31,16,17,2,1,17
2003,24,1277,80,1285,60,N,0,25,44,8,16,22,28,9,26,21,16,3,6,20,16,47,7,18,21,30,7,11,9,11,5,2,22
2003,24,1369,89,1454,75,N,0,28,59,13,23,20,28,11,31,18,16,4,3,16,28,66,7,22,12,18,11,25,17,14,9,6,24
2003,24,1408,84,1263,65,H,0,29,59,8,17,18,23,12,32,20,14,8,2,20,22,55,12,37,9,16,6,20,16,15,6,0,16
2003,24,1410,73,1290,68,H,0,25,49,5,16,18,27,10,29,18,17,6,0,15,26,72,10,21,6,7,17,21,13,9,8,2,24
2003,24,1437,87,1258,71,N,0,25,54,7,11,30,39,17,24,15,15,6,3,21,20,43,10,17,21,31,4,16,18,16,7,5,31
2003,25,1102,57,1117,52,A,0,16,36,7,20,18,22,3,24,10,10,5,3,20,16,43,6,14,14,21,7,17,8,8,3,0,19
2003,25,1104,54,1326,48,N,0,16,57,7,25,15,21,17,26,12,13,6,6,21,16,50,2,6,14,22,10,27,12,13,3,5,19
2003,25,1127,75,1254,66,A,0,26,66,6,19,17,22,12,31,11,17,8,2,19,27,72,4,20,8,12,16,31,12,16,3,1,21
2003,25,1137,61,1162,47,N,0,19,45,7,18,16,22,7,22,15,12,8,3,17,15,45,6,18,11,16,10,22,8,18,4,0,16
2003,25,1158,66,1329,58,N,0,23,49,9,25,11,17,7,15,17,18,13,3,12,22,50,1,10,13,15,13,22,13,24,8,6,17
2003,25,1196,83,1242,73,N,0,30,66,14,31,9,16,12,27,15,15,8,7,27,24,64,3,16,22,36,22,28,15,17,6,2,18
2003,25,1201,65,1226,53,H,0,22,58,6,21,15,19,14,24,13,16,9,3,17,22,51,4,18,5,14,10,24,9,23,5,4,18
2003,25,1203,68,1291,54,H,0,24,45,6,15,14,28,14,19,14,17,5,2,18,20,45,2,13,12,15,8,16,7,20,4,0,24
2003,25,1232,68,1369,55,N,0,25,52,3,9,15,22,7,28,12,9,4,1,15,23,57,3,18,6,6,6,26,14,10,1,4,18
2003,25,1233,68,1351,56,H,0,25,53,4,16,14,24,10,31,19,15,3,8,11,21,58,7,26,7,10,7,25,8,12,8,0,20
2003,25,1235,91,1273,60,H,0,37,61,6,14,11,15,11,27,17,15,6,3,16,21,50,8,19,10,17,5,15,12,20,4,2,17
2003,25,1258,65,1285,62,N,0,19,55,6,22,21,29,12,27,15,16,9,8,14,21,58,10,26,10,12,8,27,12,20,6,7,22
2003,25,1264,65,1259,53,H,0,22,58,6,17,15,19,13,27,10,10,6,4,25,16,44,3,12,18,27,7,25,8,16,4,3,23
2003,25,1314,74,1390,57,N,0,28,57,9,21,9,19,9,22,18,13,11,1,14,20,59,5,22,12,15,18,28,7,21,7,3,22
2003,25,1374,88,1317,75,H,0,29,67,6,19,24,36,24,30,17,17,5,9,16,28,73,10,28,9,15,18,19,19,15,6,6,30
2003,25,1376,82,1354,65,H,0,27,55,7,17,21,29,12,29,17,23,11,6,17,26,64,6,19,7,12,13,22,14,24,12,3,26
2003,25,1388,75,1358,66,N,0,27,60,7,18,14,16,17,30,16,18,8,2,16,24,59,12,31,6,11,7,17,12,10,8,5,20
2003,25,1402,79,1411,71,A,0,26,64,7,23,20,26,21,28,13,21,11,2,22,20,57,8,20,23,41,29,17,9,12,4,2,17
2003,25,1416,66,1408,61,A,0,21,54,6,22,18,21,12,31,10,17,8,3,17,22,59,7,22,10,15,10,24,16,12,11,4,21
2003,25,1429,62,1436,59,N,0,24,58,7,14,7,12,15,16,18,8,8,3,13,23,47,5,12,8,14,12,24,9,16,5,2,11
2003,25,1437,81,1277,73,N,0,25,50,10,21,21,33,8,19,16,14,5,4,24,23,49,4,14,23,27,8,23,22,18,5,0,26
2003,25,1439,69,1110,61,H,0,25,60,7,20,12,16,16,19,15,9,9,6,11,24,60,8,28,5,6,15,22,17,18,5,7,17
2003,26,1103,88,1324,84,A,0,32,65,6,12,18,26,14,25,16,12,1,1,19,29,74,12,32,14,16,21,22,10,10,6,4,23
2003,26,1113,85,1248,62,H,0,30,58,3,8,22,34,20,26,19,18,6,8,21,21,63,5,21,15,22,18,16,14,14,7,2,24
2003,26,1114,84,1161,75,H,0,24,47,12,18,24,32,11,11,15,13,7,1,17,31,54,3,10,10,17,12,17,11,15,6,5,24
2003,26,1124,62,1222,60,N,0,21,58,10,27,10,12,12,17,14,9,10,5,13,26,55,7,21,1,4,14,27,17,19,4,3,12
2003,26,1129,75,1225,67,H,0,26,64,6,18,17,21,11,30,15,11,3,6,18,27,66,4,17,9,15,12,27,11,14,4,3,19
2003,26,1131,65,1171,53,A,0,21,48,4,18,19,28,11,28,8,10,1,2,20,15,53,5,22,18,23,13,20,9,11,3,1,21
2003,26,1135,97,1298,92,A,1,31,51,8,16,27,35,9,18,17,22,14,2,27,31,59,5,14,25,33,14,17,13,23,14,2,25
2003,26,1138,57,1348,48,H,0,18,47,7,23,14,23,10,28,11,18,5,4,24,17,53,0,13,14,21,12,24,5,15,6,1,20
2003,26,1139,71,1123,45,H,0,26,50,9,19,10,15,6,26,18,11,6,1,14,18,58,3,14,6,10,16,21,6,12,3,1,16
2003,26,1140,95,1349,56,H,0,33,53,7,13,22,27,8,27,17,14,12,3,19,18,54,3,16,17,22,14,17,8,24,7,2,22
2003,26,1143,73,1156,64,A,1,29,63,6,17,9,18,11,27,21,18,13,3,21,23,53,4,17,14,21,7,27,13,24,7,3,22
2003,26,1144,65,1157,49,H,0,20,40,6,15,19,23,5,19,15,16,14,5,17,20,57,4,16,5,8,19,18,12,21,7,2,19
2003,26,1145,89,1310,69,A,0,34,67,8,19,13,14,13,28,19,15,10,2,23,20,69,7,29,22,31,25,19,7,16,7,3,17
2003,26,1147,64,1322,63,H,0,22,51,2,10,18,24,12,11,8,20,16,5,22,20,45,3,9,20,27,13,20,10,29,3,5,21
2003,26,1149,68,1391,62,A,0,23,60,2,13,20,22,14,26,13,22,12,7,16,24,65,4,14,10,13,16,20,13,20,12,3,18
2003,26,1151,82,1133,70,A,0,27,57,13,29,15,21,14,30,24,15,3,5,24,26,66,6,17,12,22,17,19,12,10,6,2,24
2003,26,1158,71,1437,69,N,0,25,64,8,26,13,16,8,17,14,8,12,2,19,27,55,4,14,11,20,14,32,18,20,0,2,18
2003,26,1173,75,1153,69,H,0,26,55,8,18,15,23,15,20,14,10,3,1,15,28,58,7,18,6,7,11,18,16,13,3,3,24
2003,26,1176,69,1186,48,H,0,24,57,8,18,13,23,14,25,14,16,14,0,17,21,50,2,11,4,7,7,24,9,23,8,3,19
2003,26,1177,92,1141,56,H,0,31,58,8,16,22,28,13,27,19,14,12,3,17,18,53,7,22,13,18,11,17,9,22,6,2,23
2003,26,1180,73,1284,68,A,0,26,55,7,17,14,29,13,24,12,16,7,2,29,19,44,3,16,27,39,9,25,12,20,9,1,25
2003,26,1181,84,1417,73,N,0,32,59,9,21,11,17,11,21,17,12,7,3,21,25,58,6,13,17,23,16,21,11,14,6,3,20
2003,26,1183,94,1191,89,H,0,31,57,13,17,19,28,10,22,26,14,9,2,20,35,66,6,21,13,21,13,21,28,16,9,3,22
2003,26,1187,66,1456,51,H,0,25,55,3,19,13,20,12,23,15,8,6,3,13,19,53,4,16,9,10,11,23,10,14,3,0,21
2003,26,1189,68,1271,64,A,0,26,47,6,9,10,16,11,13,15,14,4,2,12,23,49,8,21,10,12,15,14,14,9,4,0,14
