,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Games
1107_2021,69.375,24.6875,55.1875,6.375,18.9375,13.625,18.8125,5.8125,21.875,11.6875,8.625,6.125,1.8125,6.0,16
1107_2022,61.83870967741935,23.032258064516128,56.16129032258065,5.870967741935484,18.161290322580644,9.903225806451612,14.064516129032258,6.870967741935484,21.612903225806452,9.419354838709678,7.451612903225806,6.741935483870968,2.4516129032258065,18.0,31
1108_2003,69.0909090909091,24.939393939393938,58.72727272727273,5.212121212121212,16.333333333333332,14.0,20.939393939393938,13.121212121212121,23.21212121212121,13.848484848484848,13.030303030303031,8.181818181818182,3.515151515151515,19.666666666666668,33
1108_2004,63.96551724137931,22.275862068965516,52.41379310344828,5.586206896551724,15.89655172413793,13.827586206896552,20.413793103448278,11.344827586206897,21.82758620689655,11.344827586206897,12.96551724137931,6.172413793103448,2.1379310344827585,19.448275862068964,29
1108_2005,57.17857142857143,19.964285714285715,53.25,4.714285714285714,16.928571428571427,12.535714285714286,21.071428571428573,11.071428571428571,22.285714285714285,11.035714285714286,12.642857142857142,7.464285714285714,3.4642857142857144,22.892857142857142,28
1108_2006,66.0,23.285714285714285,55.142857142857146,6.071428571428571,18.785714285714285,13.357142857142858,20.357142857142858,11.321428571428571,24.321428571428573,12.035714285714286,11.357142857142858,6.964285714285714,3.0357142857142856,21.892857142857142,28
1108_2007,66.0,23.03448275862069,56.41379310344828,4.655172413793103,16.862068965517242,15.275862068965518,22.586206896551722,12.448275862068966,23.137931034482758,9.068965517241379,12.241379310344827,6.517241379310345,2.6206896551724137,24.06896551724138,29
1108_2008,67.03448275862068,23.517241379310345,56.689655172413794,6.0,17.379310344827587,14.0,20.24137931034483,11.586206896551724,20.96551724137931,9.517241379310345,9.482758620689655,6.482758620689655,1.5517241379310345,21.896551724137932,29
1108_2009,69.28571428571429,24.035714285714285,60.82142857142857,6.392857142857143,18.964285714285715,14.821428571428571,21.964285714285715,9.857142857142858,21.285714285714285,10.607142857142858,8.642857142857142,8.392857142857142,1.7142857142857142,19.464285714285715,28
1108_2010,60.645161290322584,21.0,55.38709677419355,4.354838709677419,14.096774193548388,14.290322580645162,23.387096774193548,11.483870967741936,22.870967741935484,8.67741935483871,11.387096774193548,6.903225806451613,3.161290322580645,21.612903225806452,31
1108_2011,65.64285714285714,21.928571428571427,59.42857142857143,4.142857142857143,12.821428571428571,17.642857142857142,27.892857142857142,10.535714285714286,24.892857142857142,9.107142857142858,9.678571428571429,7.785714285714286,3.6785714285714284,21.785714285714285,28
1108_2012,60.0,21.25,52.25,4.0,13.464285714285714,13.5,19.571428571428573,8.857142857142858,20.857142857142858,9.285714285714286,9.964285714285714,6.607142857142857,3.3214285714285716,19.642857142857142,28
1108_2013,59.125,20.65625,54.5,4.8125,16.4375,13.0,20.78125,10.0,22.625,8.9375,9.09375,6.4375,3.8125,19.9375,32
1108_2014,61.92857142857143,21.571428571428573,52.607142857142854,4.428571428571429,14.714285714285714,14.357142857142858,21.785714285714285,9.607142857142858,20.714285714285715,8.928571428571429,7.357142857142857,5.428571428571429,3.7142857142857144,18.892857142857142,28
1108_2015,63.36666666666667,22.2,57.233333333333334,4.866666666666666,17.133333333333333,14.1,21.466666666666665,11.3,20.6,8.7,6.166666666666667,5.866666666666666,2.7,17.966666666666665,30
1108_2016,66.57142857142857,22.857142857142858,56.642857142857146,6.0,19.392857142857142,14.857142857142858,21.75,12.892857142857142,23.178571428571427,9.071428571428571,10.892857142857142,4.464285714285714,3.892857142857143,18.428571428571427,28
1108_2017,67.65517241379311,24.344827586206897,57.62068965517241,6.551724137931035,20.482758620689655,12.413793103448276,18.896551724137932,11.793103448275861,25.896551724137932,12.413793103448276,10.827586206896552,6.310344827586207,3.2758620689655173,19.24137931034483,29
1108_2018,67.57142857142857,23.5,55.785714285714285,6.964285714285714,20.892857142857142,13.607142857142858,18.821428571428573,9.428571428571429,23.714285714285715,11.785714285714286,8.892857142857142,5.821428571428571,2.7142857142857144,19.535714285714285,28
1108_2019,60.333333333333336,21.62962962962963,54.03703703703704,6.111111111111111,19.555555555555557,10.962962962962964,16.48148148148148,10.62962962962963,22.555555555555557,11.25925925925926,10.222222222222221,6.555555555555555,3.4814814814814814,17.925925925925927,27
1108_2020,69.92307692307692,24.153846153846153,59.34615384615385,7.8076923076923075,22.807692307692307,13.807692307692308,18.46153846153846,10.153846153846153,25.846153846153847,11.653846153846153,10.692307692307692,7.153846153846154,3.1923076923076925,18.846153846153847,26
1108_2021,66.10526315789474,22.894736842105264,58.26315789473684,5.947368421052632,19.789473684210527,14.368421052631579,19.789473684210527,8.631578947368421,19.57894736842105,9.31578947368421,8.368421052631579,7.578947368421052,1.5789473684210527,6.315789473684211,19
1108_2022,66.66666666666667,23.96969696969697,57.96969696969697,5.393939393939394,17.03030303030303,13.333333333333334,19.21212121212121,9.606060606060606,22.666666666666668,10.181818181818182,10.090909090909092,7.484848484848484,2.696969696969697,17.696969696969695,33
1110_2003,66.36666666666666,23.166666666666668,53.53333333333333,8.766666666666667,23.133333333333333,11.266666666666667,16.533333333333335,10.0,23.133333333333333,14.233333333333333,10.066666666666666,6.4,1.7333333333333334,18.133333333333333,30
1110_2004,67.48387096774194,23.419354838709676,53.0,6.645161290322581,18.06451612903226,14.0,20.70967741935484,11.0,23.419354838709676,13.258064516129032,10.96774193548387,7.741935483870968,2.3225806451612905,18.193548387096776,31
1110_2005,67.17857142857143,24.285714285714285,53.75,6.357142857142857,17.357142857142858,12.25,17.178571428571427,10.035714285714286,25.214285714285715,12.892857142857142,11.821428571428571,6.571428571428571,2.7857142857142856,17.928571428571427,28
1110_2006,63.793103448275865,22.586206896551722,54.241379310344826,5.689655172413793,16.75862068965517,12.931034482758621,18.724137931034484,12.620689655172415,22.103448275862068,13.068965517241379,11.206896551724139,6.551724137931035,3.0689655172413794,18.896551724137932,29
1110_2007,64.83333333333333,22.6,52.8,5.733333333333333,16.733333333333334,13.9,19.066666666666666,10.433333333333334,24.133333333333333,13.466666666666667,10.2,5.766666666666667,2.3666666666666667,18.733333333333334,30
1110_2008,65.09375,21.15625,47.78125,7.84375,19.15625,14.9375,20.09375,9.46875,22.5625,11.90625,11.125,4.59375,2.625,17.53125,32
1110_2009,64.45161290322581,23.35483870967742,50.064516129032256,7.096774193548387,18.838709677419356,10.64516129032258,16.419354838709676,9.516129032258064,23.451612903225808,13.064516129032258,11.32258064516129,5.419354838709677,2.5161290322580645,17.93548387096774,31
1110_2010,62.61290322580645,21.967741935483872,51.70967741935484,5.935483870967742,17.225806451612904,12.741935483870968,18.419354838709676,9.806451612903226,25.580645161290324,14.419354838709678,10.419354838709678,3.5161290322580645,2.6129032258064515,19.032258064516128,31
1110_2011,66.16129032258064,23.096774193548388,51.67741935483871,6.064516129032258,17.967741935483872,13.903225806451612,19.35483870967742,9.290322580645162,24.387096774193548,13.870967741935484,9.258064516129032,4.096774193548387,2.774193548387097,18.0,31
1110_2012,64.45161290322581,22.225806451612904,51.903225806451616,7.096774193548387,17.70967741935484,12.903225806451612,18.0,8.451612903225806,23.903225806451612,12.612903225806452,9.064516129032258,4.451612903225806,2.7419354838709675,17.193548387096776,31
1110_2013,57.833333333333336,20.533333333333335,49.7,5.9,16.3,10.866666666666667,15.333333333333334,9.0,23.433333333333334,11.6,8.433333333333334,3.3666666666666667,2.5,14.366666666666667,30
1110_2014,63.9375,23.03125,46.5625,6.34375,16.59375,11.53125,16.25,7.125,22.9375,15.125,11.375,6.03125,3.4375,17.21875,32
1110_2015,58.72727272727273,20.696969696969695,44.81818181818182,6.454545454545454,17.303030303030305,10.878787878787879,15.424242424242424,5.696969696969697,19.393939393939394,12.363636363636363,8.121212121212121,5.9393939393939394,2.5454545454545454,14.666666666666666,33
1110_2016,57.58064516129032,20.35483870967742,47.96774193548387,6.290322580645161,18.451612903225808,10.580645161290322,15.193548387096774,7.032258064516129,21.161290322580644,11.225806451612904,9.516129032258064,5.67741935483871,2.225806451612903,18.29032258064516,31
1110_2017,61.5,23.066666666666666,51.4,5.6,17.633333333333333,9.766666666666667,15.8,6.8,22.133333333333333,11.3,8.533333333333333,6.966666666666667,2.433333333333333,18.3,30
1110_2018,65.36666666666666,23.266666666666666,53.833333333333336,7.966666666666667,23.633333333333333,10.866666666666667,16.366666666666667,8.066666666666666,20.9,12.233333333333333,8.166666666666666,7.233333333333333,3.2666666666666666,18.366666666666667,30
1110_2019,72.03333333333333,26.0,54.8,6.333333333333333,19.433333333333334,13.7,19.633333333333333,8.4,25.4,13.4,9.366666666666667,7.366666666666666,4.366666666666666,17.333333333333332,30
1110_2020,71.63333333333334,26.533333333333335,58.1,6.866666666666666,20.2,11.7,16.633333333333333,9.033333333333333,23.9,12.8,9.1,8.0,3.566666666666667,17.4,30
1110_2021,69.1,24.8,55.7,9.0,23.8,10.5,14.9,6.6,23.0,12.8,10.6,7.3,4.7,10.6,10
1110_2022,63.46875,24.40625,54.28125,5.03125,15.21875,9.625,13.875,6.8125,21.21875,12.1875,8.46875,6.53125,3.0625,14.90625,32
1111_2003,83.26923076923077,28.615384615384617,64.5,7.1923076923076925,21.96153846153846,18.846153846153847,26.192307692307693,13.0,25.307692307692307,15.23076923076923,13.461538461538462,9.846153846153847,4.615384615384615,18.692307692307693,26
1111_2004,68.93103448275862,25.24137931034483,61.93103448275862,6.655172413793103,20.413793103448278,11.793103448275861,18.413793103448278,13.344827586206897,21.06896551724138,14.310344827586206,9.89655172413793,10.379310344827585,4.448275862068965,20.379310344827587,29
1111_2005,71.51851851851852,25.85185185185185,59.51851851851852,8.333333333333334,23.814814814814813,11.481481481481481,17.48148148148148,12.148148148148149,23.074074074074073,15.555555555555555,11.777777777777779,9.074074074074074,4.62962962962963,17.555555555555557,27
1111_2006,68.14285714285714,23.428571428571427,55.75,8.071428571428571,22.928571428571427,13.214285714285714,18.607142857142858,12.035714285714286,21.428571428571427,13.428571428571429,10.75,7.5,3.607142857142857,19.214285714285715,28
1111_2007,74.79310344827586,27.17241379310345,56.89655172413793,7.482758620689655,20.103448275862068,12.96551724137931,18.896551724137932,11.551724137931034,22.79310344827586,15.206896551724139,12.689655172413794,8.03448275862069,3.6206896551724137,18.310344827586206,29
1111_2008,71.06666666666666,25.2,53.2,7.566666666666666,19.633333333333333,13.1,19.133333333333333,9.833333333333334,24.966666666666665,13.5,11.333333333333334,6.1,4.733333333333333,17.233333333333334,30
1111_2009,74.8,25.433333333333334,56.833333333333336,7.466666666666667,20.233333333333334,16.466666666666665,23.366666666666667,13.066666666666666,25.666666666666668,12.666666666666666,12.533333333333333,6.033333333333333,3.3333333333333335,20.2,30
1111_2010,73.25806451612904,24.838709677419356,52.45161290322581,7.129032258064516,18.032258064516128,16.451612903225808,22.0,10.774193548387096,27.161290322580644,11.193548387096774,12.03225806451613,5.387096774193548,2.903225806451613,17.741935483870968,31
1111_2011,71.48275862068965,24.93103448275862,55.41379310344828,6.137931034482759,18.344827586206897,15.482758620689655,21.724137931034484,10.172413793103448,23.20689655172414,10.137931034482758,9.96551724137931,5.655172413793103,2.6551724137931036,17.344827586206897,29
1111_2012,67.24137931034483,23.586206896551722,53.58620689655172,6.517241379310345,18.93103448275862,13.551724137931034,20.551724137931036,10.275862068965518,23.862068965517242,11.758620689655173,9.689655172413794,5.517241379310345,3.689655172413793,19.689655172413794,29
1111_2013,70.82758620689656,24.75862068965517,56.44827586206897,6.448275862068965,17.689655172413794,14.862068965517242,21.413793103448278,10.655172413793103,23.689655172413794,11.275862068965518,9.931034482758621,6.379310344827586,3.6206896551724137,18.896551724137932,29
1111_2014,64.15384615384616,22.423076923076923,56.0,4.653846153846154,15.846153846153847,14.653846153846153,23.03846153846154,12.807692307692308,22.115384615384617,9.807692307692308,7.0,6.0,2.576923076923077,20.23076923076923,26
1111_2015,63.48275862068966,21.96551724137931,55.241379310344826,6.413793103448276,20.275862068965516,13.137931034482758,18.551724137931036,11.379310344827585,23.448275862068964,10.96551724137931,9.379310344827585,4.206896551724138,2.103448275862069,19.0,29
1111_2016,70.54838709677419,23.193548387096776,57.903225806451616,8.258064516129032,23.225806451612904,15.903225806451612,22.612903225806452,12.67741935483871,24.096774193548388,11.548387096774194,9.161290322580646,4.096774193548387,3.3225806451612905,21.516129032258064,31
1111_2017,70.46428571428571,23.892857142857142,58.82142857142857,7.964285714285714,24.392857142857142,14.714285714285714,21.785714285714285,11.214285714285714,25.392857142857142,12.75,8.0,5.035714285714286,2.7857142857142856,21.857142857142858,28
1111_2018,73.87096774193549,25.35483870967742,59.38709677419355,8.516129032258064,25.580645161290324,14.64516129032258,21.870967741935484,11.193548387096774,26.258064516129032,11.870967741935484,9.516129032258064,5.451612903225806,3.3225806451612905,18.903225806451612,31
1111_2019,77.3103448275862,26.413793103448278,59.724137931034484,8.620689655172415,25.03448275862069,15.862068965517242,22.103448275862068,9.448275862068966,24.96551724137931,11.89655172413793,8.827586206896552,5.137931034482759,2.793103448275862,18.344827586206897,29
1111_2020,67.19354838709677,23.0,54.064516129032256,6.290322580645161,20.838709677419356,14.903225806451612,22.258064516129032,9.483870967741936,25.096774193548388,11.258064516129032,10.161290322580646,7.225806451612903,2.2580645161290325,15.741935483870968,31
1111_2021,68.16666666666667,23.208333333333332,57.291666666666664,8.208333333333334,25.166666666666668,13.541666666666666,18.916666666666668,8.875,22.041666666666668,11.333333333333334,8.75,7.541666666666667,3.1666666666666665,8.083333333333334,24
1111_2022,65.0,23.333333333333332,56.96666666666667,8.133333333333333,24.433333333333334,10.2,15.3,7.7,22.766666666666666,12.0,7.4,5.4,1.9666666666666666,13.333333333333334,30
1112_2003,85.21428571428571,30.321428571428573,65.71428571428571,7.035714285714286,20.071428571428573,17.535714285714285,25.0,15.178571428571429,27.642857142857142,17.642857142857142,13.964285714285714,8.464285714285714,4.214285714285714,17.75,28
1112_2004,87.51724137931035,31.517241379310345,65.0,7.379310344827586,19.20689655172414,17.103448275862068,21.75862068965517,13.89655172413793,25.689655172413794,18.896551724137932,12.827586206896552,6.9655172413793105,4.551724137931035,16.06896551724138,29
